Re,Im,Norm,Agr,Prime,Assoc,Primes,Distinct,Factor,TextIndex,Text
-38.0,4.0,1364,2.961,0,3,0,3,(1 + √5) (0.5 - 1.5√5) (0.5 - 2.5√5),1,-38 + 4√5,38 - 4√5
47.0,13.0,1364,0.447,0,0,0,3,(1 + √5) (0.5 - 1.5√5) (0.5 - 2.5√5),0,47 + 13√5,-47 - 13√5
-47.0,13.0,1364,2.695,0,13,0,3,(1 + √5) (0.5 + 1.5√5) (0.5 + 2.5√5),1,-47 + 13√5,47 - 13√5
37,0,1369,0.0,1,0,0,0,'(37),2,37,-37,37
37.5,2.5,1375,0.115,0,4,2,2,(√5)³ (0.5 + 1.5√5),0,37.5 + 2.5√5,-37.5 - 2.5√5
-37.5,2.5,1375,3.027,0,5,2,2,(√5)³ (0.5 - 1.5√5),1,-37.5 + 2.5√5,37.5 - 2.5√5
50.0,15.0,1375,0.479,0,6,2,2,(√5)³ (0.5 - 1.5√5),0,50 + 15√5,-50 - 15√5
-50.0,15.0,1375,2.662,0,8,2,2,(√5)³ (0.5 + 1.5√5),1,-50 + 15√5,50 - 15√5
38.5,4.5,1381,0.2,1,0,0,0,'(38.5 + 4.5√5),2,38.5 + 4.5√5,-38.5 - 4.5√5,38.5 + 4.5√5
-38.5,4.5,1381,2.942,1,1,0,0,'(38.5 - 4.5√5),2,-38.5 + 4.5√5,38.5 - 4.5√5,38.5 - 4.5√5
46.5,12.5,1381,0.436,1,7,0,1,(38.5 - 4.5√5),2,46.5 + 12.5√5,-46.5 - 12.5√5,38.5 - 4.5√5
-46.5,12.5,1381,2.706,1,8,0,1,(38.5 + 4.5√5),2,-46.5 + 12.5√5,46.5 - 12.5√5,38.5 + 4.5√5
37.5,1.5,1395,0.069,0,2,0,3,(√5) (1.5 + 1.5√5) (0.5 + 2.5√5),0,37.5 + 1.5√5,-37.5 - 1.5√5
-37.5,1.5,1395,3.072,0,3,0,3,(√5) (1.5 + 1.5√5) (0.5 - 2.5√5),1,-37.5 + 1.5√5,37.5 - 1.5√5
39.0,5.0,1396,0.219,0,4,0,2,(1 + √5) (3.5 - 8.5√5),0,39 + 5√5,-39 - 5√5
-39.0,5.0,1396,2.923,0,8,0,2,(1 + √5) (3.5 + 8.5√5),1,-39 + 5√5,39 - 5√5
46.0,12.0,1396,0.424,0,4,0,2,(1 + √5) (3.5 + 8.5√5),0,46 + 12√5,-46 - 12√5
-46.0,12.0,1396,2.717,0,8,0,2,(1 + √5) (3.5 - 8.5√5),1,-46 + 12√5,46 - 12√5
38.0,3.0,1399,0.136,1,0,0,0,'(38 + 3√5),2,38 + 3√5,-38 - 3√5,38 + 3√5
-38.0,3.0,1399,3.006,1,1,0,0,'(38 - 3√5),2,-38 + 3√5,38 - 3√5,38 - 3√5
49.5,14.5,1399,0.47,1,7,0,1,(38 - 3√5),2,49.5 + 14.5√5,-49.5 - 14.5√5,38 - 3√5
-49.5,14.5,1399,2.672,1,8,0,1,(38 + 3√5),2,-49.5 + 14.5√5,49.5 - 14.5√5,38 + 3√5
37.5,0.5,1405,0.023,0,4,0,2,(√5) (0.5 + 7.5√5),0,37.5 + 0.5√5,-37.5 - 0.5√5
-37.5,0.5,1405,3.119,0,5,0,2,(√5) (0.5 - 7.5√5),1,-37.5 + 0.5√5,37.5 - 0.5√5
39.5,5.5,1409,0.237,1,0,0,0,'(39.5 + 5.5√5),2,39.5 + 5.5√5,-39.5 - 5.5√5,39.5 + 5.5√5
-39.5,5.5,1409,2.905,1,1,0,0,'(39.5 - 5.5√5),2,-39.5 + 5.5√5,39.5 - 5.5√5,39.5 - 5.5√5
45.5,11.5,1409,0.413,1,7,0,1,(39.5 - 5.5√5),2,45.5 + 11.5√5,-45.5 - 11.5√5,39.5 - 5.5√5
-45.5,11.5,1409,2.729,1,8,0,1,(39.5 + 5.5√5),2,-45.5 + 11.5√5,45.5 - 11.5√5,39.5 + 5.5√5
40.0,6.0,1420,0.254,0,2,0,3,(1 + √5) (√5) (3 + 4√5),0,40 + 6√5,-40 - 6√5
-40.0,6.0,1420,2.887,0,3,0,3,(1 + √5) (√5) (3 - 4√5),1,-40 + 6√5,40 - 6√5
45.0,11.0,1420,0.4,0,0,0,3,(1 + √5) (√5) (3 - 4√5),0,45 + 11√5,-45 - 11√5
-45.0,11.0,1420,2.741,0,13,0,3,(1 + √5) (√5) (3 + 4√5),1,-45 + 11√5,45 - 11√5
38.5,3.5,1421,0.156,0,4,0,2,(1.5 - 2.5√5) (3.5 + 3.5√5),0,38.5 + 3.5√5,-38.5 - 3.5√5
-38.5,3.5,1421,2.985,0,8,0,2,(1.5 + 2.5√5) (3.5 + 3.5√5),1,-38.5 + 3.5√5,38.5 - 3.5√5
49.0,14.0,1421,0.46,0,4,0,2,(1.5 + 2.5√5) (3.5 + 3.5√5),0,49 + 14√5,-49 - 14√5
-49.0,14.0,1421,2.682,0,8,0,2,(1.5 - 2.5√5) (3.5 + 3.5√5),1,-49 + 14√5,49 - 14√5
38.0,2.0,1424,0.091,0,2,1,2,(1 + √5)² (3.5 - 4.5√5),0,38 + 2√5,-38 - 2√5
-38.0,2.0,1424,3.051,0,13,1,2,(1 + √5)² (3.5 + 4.5√5),1,-38 + 2√5,38 - 2√5
40.5,6.5,1429,0.271,1,0,0,0,'(40.5 + 6.5√5),2,40.5 + 6.5√5,-40.5 - 6.5√5,40.5 + 6.5√5
-40.5,6.5,1429,2.87,1,1,0,0,'(40.5 - 6.5√5),2,-40.5 + 6.5√5,40.5 - 6.5√5,40.5 - 6.5√5
44.5,10.5,1429,0.388,1,7,0,1,(40.5 - 6.5√5),2,44.5 + 10.5√5,-44.5 - 10.5√5,40.5 - 6.5√5
-44.5,10.5,1429,2.754,1,8,0,1,(40.5 + 6.5√5),2,-44.5 + 10.5√5,44.5 - 10.5√5,40.5 + 6.5√5
41.0,7.0,1436,0.288,0,4,0,2,(1 + √5) (1.5 - 8.5√5),0,41 + 7√5,-41 - 7√5
-41.0,7.0,1436,2.854,0,8,0,2,(1 + √5) (1.5 + 8.5√5),1,-41 + 7√5,41 - 7√5
44.0,10.0,1436,0.375,0,4,0,2,(1 + √5) (1.5 + 8.5√5),0,44 + 10√5,-44 - 10√5
-44.0,10.0,1436,2.767,0,8,0,2,(1 + √5) (1.5 - 8.5√5),1,-44 + 10√5,44 - 10√5
38.0,1.0,1439,0.046,1,0,0,0,'(38 + √5),2,38 + √5,-38 - √5,38 + √5
-38.0,1.0,1439,3.096,1,1,0,0,'(38 - √5),2,-38 + √5,38 - √5,38 - √5
39.0,4.0,1441,0.176,0,4,0,2,(0.5 - 1.5√5) (4.5 + 5.5√5),0,39 + 4√5,-39 - 4√5
-39.0,4.0,1441,2.966,0,5,0,2,(0.5 + 1.5√5) (4.5 - 5.5√5),1,-39 + 4√5,39 - 4√5
41.5,7.5,1441,0.303,0,6,0,2,(0.5 - 1.5√5) (4.5 - 5.5√5),0,41.5 + 7.5√5,-41.5 - 7.5√5
-41.5,7.5,1441,2.838,0,8,0,2,(0.5 + 1.5√5) (4.5 + 5.5√5),1,-41.5 + 7.5√5,41.5 - 7.5√5
43.5,9.5,1441,0.362,0,4,0,2,(0.5 + 1.5√5) (4.5 + 5.5√5),0,43.5 + 9.5√5,-43.5 - 9.5√5
-43.5,9.5,1441,2.78,0,5,0,2,(0.5 - 1.5√5) (4.5 - 5.5√5),1,-43.5 + 9.5√5,43.5 - 9.5√5
48.5,13.5,1441,0.449,0,6,0,2,(0.5 + 1.5√5) (4.5 - 5.5√5),0,48.5 + 13.5√5,-48.5 - 13.5√5
-48.5,13.5,1441,2.692,0,8,0,2,(0.5 - 1.5√5) (4.5 + 5.5√5),1,-48.5 + 13.5√5,48.5 - 13.5√5
38,0,1444,0.0,0,2,1,3,(1 + √5) (1 + 2√5) (1 - 2√5),0,38,-38
42.0,8.0,1444,0.319,0,2,1,2,(1 + √5) (1 + 2√5)²,0,42 + 8√5,-42 - 8√5
-42.0,8.0,1444,2.823,0,3,1,2,(1 + √5) (1 - 2√5)²,1,-42 + 8√5,42 - 8√5
43.0,9.0,1444,0.348,0,0,1,2,(1 + √5) (1 - 2√5)²,0,43 + 9√5,-43 - 9√5
-43.0,9.0,1444,2.794,0,13,1,2,(1 + √5) (1 + 2√5)²,1,-43 + 9√5,43 - 9√5
42.5,8.5,1445,0.333,0,4,0,2,(√5) (8.5 + 8.5√5),0,42.5 + 8.5√5,-42.5 - 8.5√5
-42.5,8.5,1445,2.808,0,8,0,2,(√5) (8.5 + 8.5√5),1,-42.5 + 8.5√5,42.5 - 8.5√5
38.5,2.5,1451,0.112,1,0,0,0,'(38.5 + 2.5√5),2,38.5 + 2.5√5,-38.5 - 2.5√5,38.5 + 2.5√5
-38.5,2.5,1451,3.03,1,1,0,0,'(38.5 - 2.5√5),2,-38.5 + 2.5√5,38.5 - 2.5√5,38.5 - 2.5√5
39.5,4.5,1459,0.195,1,0,0,0,'(39.5 + 4.5√5),2,39.5 + 4.5√5,-39.5 - 4.5√5,39.5 + 4.5√5
-39.5,4.5,1459,2.947,1,1,0,0,'(39.5 - 4.5√5),2,-39.5 + 4.5√5,39.5 - 4.5√5,39.5 - 4.5√5
48.0,13.0,1459,0.439,1,7,0,1,(39.5 - 4.5√5),2,48 + 13√5,-48 - 13√5,39.5 - 4.5√5
-48.0,13.0,1459,2.703,1,8,0,1,(39.5 + 4.5√5),2,-48 + 13√5,48 - 13√5,39.5 + 4.5√5
38.5,1.5,1471,0.067,1,0,0,0,'(38.5 + 1.5√5),2,38.5 + 1.5√5,-38.5 - 1.5√5,38.5 + 1.5√5
-38.5,1.5,1471,3.074,1,1,0,0,'(38.5 - 1.5√5),2,-38.5 + 1.5√5,38.5 - 1.5√5,38.5 - 1.5√5
40.0,5.0,1475,0.213,0,0,1,2,(√5)² (1.5 - 3.5√5),0,40 + 5√5,-40 - 5√5
-40.0,5.0,1475,2.928,0,3,1,2,(√5)² (1.5 + 3.5√5),1,-40 + 5√5,40 - 5√5
47.5,12.5,1475,0.428,0,0,1,2,(√5)² (1.5 + 3.5√5),0,47.5 + 12.5√5,-47.5 - 12.5√5
-47.5,12.5,1475,2.714,0,3,1,2,(√5)² (1.5 - 3.5√5),1,-47.5 + 12.5√5,47.5 - 12.5√5
39.0,3.0,1476,0.132,0,2,0,3,(1 + √5) (1.5 + 1.5√5) (2 - 3√5),0,39 + 3√5,-39 - 3√5
-39.0,3.0,1476,3.009,0,13,0,3,(1 + √5) (1.5 + 1.5√5) (2 + 3√5),1,-39 + 3√5,39 - 3√5
38.5,0.5,1481,0.022,1,0,0,0,'(38.5 + 0.5√5),2,38.5 + 0.5√5,-38.5 - 0.5√5,38.5 + 0.5√5
-38.5,0.5,1481,3.119,1,1,0,0,'(38.5 - 0.5√5),2,-38.5 + 0.5√5,38.5 - 0.5√5,38.5 - 0.5√5
40.5,5.5,1489,0.231,1,0,0,0,'(40.5 + 5.5√5),2,40.5 + 5.5√5,-40.5 - 5.5√5,40.5 + 5.5√5
-40.5,5.5,1489,2.911,1,1,0,0,'(40.5 - 5.5√5),2,-40.5 + 5.5√5,40.5 - 5.5√5,40.5 - 5.5√5
47.0,12.0,1489,0.416,1,7,0,1,(40.5 - 5.5√5),2,47 + 12√5,-47 - 12√5,40.5 - 5.5√5
-47.0,12.0,1489,2.725,1,8,0,1,(40.5 + 5.5√5),2,-47 + 12√5,47 - 12√5,40.5 + 5.5√5
39.5,3.5,1499,0.152,1,0,0,0,'(39.5 + 3.5√5),2,39.5 + 3.5√5,-39.5 - 3.5√5,39.5 + 3.5√5
-39.5,3.5,1499,2.989,1,1,0,0,'(39.5 - 3.5√5),2,-39.5 + 3.5√5,39.5 - 3.5√5,39.5 - 3.5√5
39.0,2.0,1501,0.089,0,4,0,2,(1 + 2√5) (1 - 4√5),0,39 + 2√5,-39 - 2√5
-39.0,2.0,1501,3.053,0,5,0,2,(1 - 2√5) (1 + 4√5),1,-39 + 2√5,39 - 2√5
41.0,6.0,1501,0.248,0,4,0,2,(1 + 2√5) (1 + 4√5),0,41 + 6√5,-41 - 6√5
-41.0,6.0,1501,2.893,0,5,0,2,(1 - 2√5) (1 - 4√5),1,-41 + 6√5,41 - 6√5
46.5,11.5,1501,0.405,0,6,0,2,(1 - 2√5) (1 - 4√5),0,46.5 + 11.5√5,-46.5 - 11.5√5
-46.5,11.5,1501,2.737,0,8,0,2,(1 + 2√5) (1 + 4√5),1,-46.5 + 11.5√5,46.5 - 11.5√5
41.5,6.5,1511,0.265,1,0,0,0,'(41.5 + 6.5√5),2,41.5 + 6.5√5,-41.5 - 6.5√5,41.5 + 6.5√5
-41.5,6.5,1511,2.877,1,1,0,0,'(41.5 - 6.5√5),2,-41.5 + 6.5√5,41.5 - 6.5√5,41.5 - 6.5√5
46.0,11.0,1511,0.393,1,7,0,1,(41.5 - 6.5√5),2,46 + 11√5,-46 - 11√5,41.5 - 6.5√5
-46.0,11.0,1511,2.749,1,8,0,1,(41.5 + 6.5√5),2,-46 + 11√5,46 - 11√5,41.5 + 6.5√5
39.0,1.0,1516,0.044,0,4,0,2,(1 + √5) (8.5 - 9.5√5),0,39 + √5,-39 - √5
-39.0,1.0,1516,3.097,0,8,0,2,(1 + √5) (8.5 + 9.5√5),1,-39 + √5,39 - √5
42.0,7.0,1519,0.281,0,4,0,2,(0.5 - 2.5√5) (3.5 + 3.5√5),0,42 + 7√5,-42 - 7√5
-42.0,7.0,1519,2.861,0,8,0,2,(0.5 + 2.5√5) (3.5 + 3.5√5),1,-42 + 7√5,42 - 7√5
45.5,10.5,1519,0.38,0,4,0,2,(0.5 + 2.5√5) (3.5 + 3.5√5),0,45.5 + 10.5√5,-45.5 - 10.5√5
-45.5,10.5,1519,2.761,0,8,0,2,(0.5 - 2.5√5) (3.5 + 3.5√5),1,-45.5 + 10.5√5,45.5 - 10.5√5
40.0,4.0,1520,0.171,0,9,1,3,(1 + √5)² (√5) (1 + 2√5),0,40 + 4√5,-40 - 4√5
-40.0,4.0,1520,2.97,0,8,1,3,(1 + √5)² (√5) (1 - 2√5),1,-40 + 4√5,40 - 4√5
50.0,14.0,1520,0.452,0,4,1,3,(1 + √5)² (√5) (1 - 2√5),0,50 + 14√5,-50 - 14√5
-50.0,14.0,1520,2.69,0,16,1,3,(1 + √5)² (√5) (1 + 2√5),1,-50 + 14√5,50 - 14√5
39,0,1521,0.0,0,9,0,2,(1.5 + 1.5√5) (6.5 + 6.5√5),0,39,-39
42.5,7.5,1525,0.297,0,0,1,2,(√5)² (0.5 - 3.5√5),0,42.5 + 7.5√5,-42.5 - 7.5√5
-42.5,7.5,1525,2.845,0,3,1,2,(√5)² (0.5 + 3.5√5),1,-42.5 + 7.5√5,42.5 - 7.5√5
45.0,10.0,1525,0.367,0,0,1,2,(√5)² (0.5 + 3.5√5),0,45 + 10√5,-45 - 10√5
-45.0,10.0,1525,2.774,0,3,1,2,(√5)² (0.5 - 3.5√5),1,-45 + 10√5,45 - 10√5
39.5,2.5,1529,0.109,0,4,0,2,(0.5 - 1.5√5) (3.5 + 5.5√5),0,39.5 + 2.5√5,-39.5 - 2.5√5
-39.5,2.5,1529,3.032,0,5,0,2,(0.5 + 1.5√5) (3.5 - 5.5√5),1,-39.5 + 2.5√5,39.5 - 2.5√5
43.0,8.0,1529,0.312,0,4,0,2,(0.5 + 1.5√5) (3.5 + 5.5√5),0,43 + 8√5,-43 - 8√5
-43.0,8.0,1529,2.83,0,5,0,2,(0.5 - 1.5√5) (3.5 - 5.5√5),1,-43 + 8√5,43 - 8√5
44.5,9.5,1529,0.354,0,6,0,2,(0.5 - 1.5√5) (3.5 - 5.5√5),0,44.5 + 9.5√5,-44.5 - 9.5√5
-44.5,9.5,1529,2.787,0,8,0,2,(0.5 + 1.5√5) (3.5 + 5.5√5),1,-44.5 + 9.5√5,44.5 - 9.5√5
43.5,8.5,1531,0.326,1,0,0,0,'(43.5 + 8.5√5),2,43.5 + 8.5√5,-43.5 - 8.5√5,43.5 + 8.5√5
-43.5,8.5,1531,2.815,1,1,0,0,'(43.5 - 8.5√5),2,-43.5 + 8.5√5,43.5 - 8.5√5,43.5 - 8.5√5
44.0,9.0,1531,0.34,1,7,0,1,(43.5 - 8.5√5),2,44 + 9√5,-44 - 9√5,43.5 - 8.5√5
-44.0,9.0,1531,2.801,1,8,0,1,(43.5 + 8.5√5),2,-44 + 9√5,44 - 9√5,43.5 + 8.5√5
40.5,4.5,1539,0.19,0,2,1,2,(1.5 + 1.5√5)² (1 - 2√5),0,40.5 + 4.5√5,-40.5 - 4.5√5
-40.5,4.5,1539,2.951,0,13,1,2,(1.5 + 1.5√5)² (1 + 2√5),1,-40.5 + 4.5√5,40.5 - 4.5√5
49.5,13.5,1539,0.441,0,2,1,2,(1.5 + 1.5√5)² (1 + 2√5),0,49.5 + 13.5√5,-49.5 - 13.5√5
-49.5,13.5,1539,2.7,0,13,1,2,(1.5 + 1.5√5)² (1 - 2√5),1,-49.5 + 13.5√5,49.5 - 13.5√5
39.5,1.5,1549,0.066,1,0,0,0,'(39.5 + 1.5√5),2,39.5 + 1.5√5,-39.5 - 1.5√5,39.5 + 1.5√5
-39.5,1.5,1549,3.076,1,1,0,0,'(39.5 - 1.5√5),2,-39.5 + 1.5√5,39.5 - 1.5√5,39.5 - 1.5√5
40.0,3.0,1555,0.129,0,4,0,2,(√5) (3 + 8√5),0,40 + 3√5,-40 - 3√5
-40.0,3.0,1555,3.012,0,5,0,2,(√5) (3 - 8√5),1,-40 + 3√5,40 - 3√5
41.0,5.0,1556,0.208,0,4,0,2,(1 + √5) (4 - 9√5),0,41 + 5√5,-41 - 5√5
-41.0,5.0,1556,2.933,0,8,0,2,(1 + √5) (4 + 9√5),1,-41 + 5√5,41 - 5√5
49.0,13.0,1556,0.431,0,4,0,2,(1 + √5) (4 + 9√5),0,49 + 13√5,-49 - 13√5
-49.0,13.0,1556,2.711,0,8,0,2,(1 + √5) (4 - 9√5),1,-49 + 13√5,49 - 13√5
39.5,0.5,1559,0.022,1,0,0,0,'(39.5 + 0.5√5),2,39.5 + 0.5√5,-39.5 - 0.5√5,39.5 + 0.5√5
-39.5,0.5,1559,3.12,1,1,0,0,'(39.5 - 0.5√5),2,-39.5 + 0.5√5,39.5 - 0.5√5,39.5 - 0.5√5
41.5,5.5,1571,0.226,1,0,0,0,'(41.5 + 5.5√5),2,41.5 + 5.5√5,-41.5 - 5.5√5,41.5 + 5.5√5
-41.5,5.5,1571,2.916,1,1,0,0,'(41.5 - 5.5√5),2,-41.5 + 5.5√5,41.5 - 5.5√5,41.5 - 5.5√5
48.5,12.5,1571,0.42,1,7,0,1,(41.5 - 5.5√5),2,48.5 + 12.5√5,-48.5 - 12.5√5,41.5 - 5.5√5
-48.5,12.5,1571,2.722,1,8,0,1,(41.5 + 5.5√5),2,-48.5 + 12.5√5,48.5 - 12.5√5,41.5 + 5.5√5
40.5,3.5,1579,0.149,1,0,0,0,'(40.5 + 3.5√5),2,40.5 + 3.5√5,-40.5 - 3.5√5,40.5 + 3.5√5
-40.5,3.5,1579,2.993,1,1,0,0,'(40.5 - 3.5√5),2,-40.5 + 3.5√5,40.5 - 3.5√5,40.5 - 3.5√5
40.0,2.0,1580,0.086,0,2,0,3,(1 + √5) (√5) (1 + 4√5),0,40 + 2√5,-40 - 2√5
-40.0,2.0,1580,3.055,0,3,0,3,(1 + √5) (√5) (1 - 4√5),1,-40 + 2√5,40 - 2√5
42.0,6.0,1584,0.243,0,9,1,3,(1 + √5)² (1.5 + 1.5√5) (0.5 - 1.5√5),0,42 + 6√5,-42 - 6√5
-42.0,6.0,1584,2.899,0,16,1,3,(1 + √5)² (1.5 + 1.5√5) (0.5 + 1.5√5),1,-42 + 6√5,42 - 6√5
48.0,12.0,1584,0.409,0,9,1,3,(1 + √5)² (1.5 + 1.5√5) (0.5 + 1.5√5),0,48 + 12√5,-48 - 12√5
-48.0,12.0,1584,2.733,0,16,1,3,(1 + √5)² (1.5 + 1.5√5) (0.5 - 1.5√5),1,-48 + 12√5,48 - 12√5
40.0,1.0,1595,0.043,0,0,0,3,(√5) (0.5 - 1.5√5) (1.5 - 2.5√5),0,40 + √5,-40 - √5
-40.0,1.0,1595,3.098,0,3,0,3,(√5) (0.5 + 1.5√5) (1.5 + 2.5√5),1,-40 + √5,40 - √5
42.5,6.5,1595,0.259,0,0,0,3,(√5) (0.5 + 1.5√5) (1.5 - 2.5√5),0,42.5 + 6.5√5,-42.5 - 6.5√5
-42.5,6.5,1595,2.883,0,3,0,3,(√5) (0.5 - 1.5√5) (1.5 + 2.5√5),1,-42.5 + 6.5√5,42.5 - 6.5√5
47.5,11.5,1595,0.397,0,0,0,3,(√5) (0.5 - 1.5√5) (1.5 + 2.5√5),0,47.5 + 11.5√5,-47.5 - 11.5√5
-47.5,11.5,1595,2.745,0,3,0,3,(√5) (0.5 + 1.5√5) (1.5 - 2.5√5),1,-47.5 + 11.5√5,47.5 - 11.5√5
40,0,1600,0.0,0,12,3,2,(1 + √5)³ (√5)²,0,40,-40
41.0,4.0,1601,0.167,1,0,0,0,'(41 + 4√5),2,41 + 4√5,-41 - 4√5,41 + 4√5
-41.0,4.0,1601,2.974,1,1,0,0,'(41 - 4√5),2,-41 + 4√5,41 - 4√5,41 - 4√5
43.0,7.0,1604,0.275,0,4,0,2,(1 + √5) (2 - 9√5),0,43 + 7√5,-43 - 7√5
-43.0,7.0,1604,2.867,0,8,0,2,(1 + √5) (2 + 9√5),1,-43 + 7√5,43 - 7√5
47.0,11.0,1604,0.385,0,4,0,2,(1 + √5) (2 + 9√5),0,47 + 11√5,-47 - 11√5
-47.0,11.0,1604,2.756,0,8,0,2,(1 + √5) (2 - 9√5),1,-47 + 11√5,47 - 11√5
40.5,2.5,1609,0.107,1,0,0,0,'(40.5 + 2.5√5),2,40.5 + 2.5√5,-40.5 - 2.5√5,40.5 + 2.5√5
-40.5,2.5,1609,3.035,1,1,0,0,'(40.5 - 2.5√5),2,-40.5 + 2.5√5,40.5 - 2.5√5,40.5 - 2.5√5
43.5,7.5,1611,0.29,0,4,0,2,(1.5 + 1.5√5) (1 - 6√5),0,43.5 + 7.5√5,-43.5 - 7.5√5
-43.5,7.5,1611,2.851,0,8,0,2,(1.5 + 1.5√5) (1 + 6√5),1,-43.5 + 7.5√5,43.5 - 7.5√5
46.5,10.5,1611,0.373,0,4,0,2,(1.5 + 1.5√5) (1 + 6√5),0,46.5 + 10.5√5,-46.5 - 10.5√5
-46.5,10.5,1611,2.769,0,8,0,2,(1.5 + 1.5√5) (1 - 6√5),1,-46.5 + 10.5√5,46.5 - 10.5√5
44.0,8.0,1616,0.305,0,2,1,2,(1 + √5)² (0.5 - 4.5√5),0,44 + 8√5,-44 - 8√5
-44.0,8.0,1616,2.837,0,13,1,2,(1 + √5)² (0.5 + 4.5√5),1,-44 + 8√5,44 - 8√5
46.0,10.0,1616,0.36,0,2,1,2,(1 + √5)² (0.5 + 4.5√5),0,46 + 10√5,-46 - 10√5
-46.0,10.0,1616,2.781,0,13,1,2,(1 + √5)² (0.5 - 4.5√5),1,-46 + 10√5,46 - 10√5
44.5,8.5,1619,0.319,1,0,0,0,'(44.5 + 8.5√5),2,44.5 + 8.5√5,-44.5 - 8.5√5,44.5 + 8.5√5
-44.5,8.5,1619,2.822,1,1,0,0,'(44.5 - 8.5√5),2,-44.5 + 8.5√5,44.5 - 8.5√5,44.5 - 8.5√5
45.5,9.5,1619,0.347,1,7,0,1,(44.5 - 8.5√5),2,45.5 + 9.5√5,-45.5 - 9.5√5,44.5 - 8.5√5
-45.5,9.5,1619,2.795,1,8,0,1,(44.5 + 8.5√5),2,-45.5 + 9.5√5,45.5 - 9.5√5,44.5 + 8.5√5
45.0,9.0,1620,0.333,0,9,1,3,(1 + √5) (√5) (1.5 + 1.5√5)²,0,45 + 9√5,-45 - 9√5
-45.0,9.0,1620,2.808,0,16,1,3,(1 + √5) (√5) (1.5 + 1.5√5)²,1,-45 + 9√5,45 - 9√5
41.5,4.5,1621,0.186,1,0,0,0,'(41.5 + 4.5√5),2,41.5 + 4.5√5,-41.5 - 4.5√5,41.5 + 4.5√5
-41.5,4.5,1621,2.956,1,1,0,0,'(41.5 - 4.5√5),2,-41.5 + 4.5√5,41.5 - 4.5√5,41.5 - 4.5√5
40.5,1.5,1629,0.064,0,4,0,2,(1.5 + 1.5√5) (5.5 - 6.5√5),0,40.5 + 1.5√5,-40.5 - 1.5√5
-40.5,1.5,1629,3.078,0,8,0,2,(1.5 + 1.5√5) (5.5 + 6.5√5),1,-40.5 + 1.5√5,40.5 - 1.5√5
41.0,3.0,1636,0.126,0,4,0,2,(1 + √5) (6.5 - 9.5√5),0,41 + 3√5,-41 - 3√5
-41.0,3.0,1636,3.016,0,8,0,2,(1 + √5) (6.5 + 9.5√5),1,-41 + 3√5,41 - 3√5
40.5,0.5,1639,0.021,0,4,0,2,(0.5 + 1.5√5) (1.5 - 5.5√5),0,40.5 + 0.5√5,-40.5 - 0.5√5
-40.5,0.5,1639,3.12,0,5,0,2,(0.5 - 1.5√5) (1.5 + 5.5√5),1,-40.5 + 0.5√5,40.5 - 0.5√5
42.0,5.0,1639,0.203,0,4,0,2,(0.5 + 1.5√5) (1.5 + 5.5√5),0,42 + 5√5,-42 - 5√5
-42.0,5.0,1639,2.938,0,5,0,2,(0.5 - 1.5√5) (1.5 - 5.5√5),1,-42 + 5√5,42 - 5√5
42.5,5.5,1655,0.22,0,4,0,2,(√5) (5.5 + 8.5√5),0,42.5 + 5.5√5,-42.5 - 5.5√5
-42.5,5.5,1655,2.921,0,5,0,2,(√5) (5.5 - 8.5√5),1,-42.5 + 5.5√5,42.5 - 5.5√5
50.0,13.0,1655,0.423,0,6,0,2,(√5) (5.5 - 8.5√5),0,50 + 13√5,-50 - 13√5
-50.0,13.0,1655,2.718,0,8,0,2,(√5) (5.5 + 8.5√5),1,-50 + 13√5,50 - 13√5
41.0,2.0,1661,0.084,0,4,0,2,(0.5 + 1.5√5) (0.5 - 5.5√5),0,41 + 2√5,-41 - 2√5
-41.0,2.0,1661,3.057,0,5,0,2,(0.5 - 1.5√5) (0.5 + 5.5√5),1,-41 + 2√5,41 - 2√5
41.5,3.5,1661,0.145,0,4,0,2,(0.5 + 1.5√5) (0.5 + 5.5√5),0,41.5 + 3.5√5,-41.5 - 3.5√5
-41.5,3.5,1661,2.997,0,5,0,2,(0.5 - 1.5√5) (0.5 - 5.5√5),1,-41.5 + 3.5√5,41.5 - 3.5√5
43.0,6.0,1669,0.237,1,0,0,0,'(43 + 6√5),2,43 + 6√5,-43 - 6√5,43 + 6√5
-43.0,6.0,1669,2.904,1,1,0,0,'(43 - 6√5),2,-43 + 6√5,43 - 6√5,43 - 6√5
49.5,12.5,1669,0.412,1,7,0,1,(43 - 6√5),2,49.5 + 12.5√5,-49.5 - 12.5√5,43 - 6√5
-49.5,12.5,1669,2.729,1,8,0,1,(43 + 6√5),2,-49.5 + 12.5√5,49.5 - 12.5√5,43 + 6√5
41.0,1.0,1676,0.042,0,4,0,2,(1 + √5) (9 - 10√5),0,41 + √5,-41 - √5
-41.0,1.0,1676,3.099,0,8,0,2,(1 + √5) (9 + 10√5),1,-41 + √5,41 - √5
41,0,1681,0.0,0,4,1,2,(2 + 3√5) (2 - 3√5),0,41,-41
43.5,6.5,1681,0.253,0,6,1,1,(2 - 3√5)²,0,43.5 + 6.5√5,-43.5 - 6.5√5
-43.5,6.5,1681,2.888,0,8,1,1,(2 + 3√5)²,1,-43.5 + 6.5√5,43.5 - 6.5√5
49.0,12.0,1681,0.401,0,4,1,1,(2 + 3√5)²,0,49 + 12√5,-49 - 12√5
